claim_id,description,actual_severity,filing_date
CLM00566,"Windshield chip from road debris on August 24, 2025 while driving on River Road. 2022 Acura MDX. Small chip needs repair before it spreads.",Low,2025-08-24
CLM00567,"Vehicle struck by falling branch during storm on June 01, 2025. 2019 Hyundai Elantra has damage to headlight and windshield. Tree maintenance company notified.",Medium,2025-06-01
CLM00568,Minor parking lot incident on 17 days ago. Small scratch on side mirror of my 2020 Toyota Camry. No injuries. Other party left contact information.,Low,2025-09-18
CLM00569,URGENT: 2020 Subaru Outback stolen from Malden Mall on 06/25/2025. Vehicle found abandoned three days later with severe damage. headlight and driver side door destroyed. Interior vandalized. Police report filed. Recovery investigation ongoing.,High,2025-06-25
CLM00570,Vehicle damaged by shopping cart blown by wind on 11/01/2024. 2022 Mercedes-Benz C-Class has dents on headlight. Security footage available.,Medium,2024-11-01
CLM00571,Collision with deer on River Road near Malden on 08/03/2025. 2020 Chevrolet Silverado has front-end damage including fender and headlight. Police report available.,Medium,2025-08-03
CLM00572,Side-swiped on highway near Providence on 313 days ago. 2020 GMC Sierra has damage to quarter panel and front bumper. Other driver cited for unsafe lane change.,Medium,2024-11-26
CLM00573,"Small dent from hail storm on June 04, 2025. 2019 Nissan Altima parked at Waltham Parking Garage. side mirror affected.",Low,2025-06-04
CLM00574,Fender bender on 363 days ago at Elm Street in Newton. 2020 Toyota Camry damage to tail light. Both drivers remained at scene.,Medium,2024-10-07
CLM00575,"Rear-ended at intersection of Pine Road and Elm Street in Worcester on December 22, 2024. My 2020 Chevrolet Silverado sustained moderate damage to side mirror. Police report filed.",Medium,2024-12-22
CLM00576,"Windshield chip from road debris on October 17, 2024 while driving on Elm Street. 2020 Kia Sorento. Small chip needs repair before it spreads.",Low,2024-10-17
CLM00577,Minor bumper contact in parking garage on 04/15/2025. 2021 Volkswagen Jetta. Both parties exchanged information.,Low,2025-04-15
CLM00578,"Fender bender on November 07, 2024 at Pine Road in Quincy. 2021 Tesla Model 3 damage to headlight. Both drivers remained at scene.",Medium,2024-11-07
CLM00579,"Multi-vehicle pileup on October 27, 2024 on highway near Lynn. 2021 Mazda CX-5 sandwiched between two vehicles. Damage to front and rear including driver side door, trunk, windshield. Major traffic incident with police investigation ongoing.",High,2024-10-27
CLM00580,"Bird damage to paint on hood on November 20, 2024. 2020 Subaru Outback. Etching visible, needs touch-up.",Low,2024-11-20
CLM00581,Head-on collision on Spring St near Worcester on 09/29/2025. 2019 Infiniti Q50 sustained catastrophic front-end damage. Engine likely destroyed. Airbags deployed. Emergency services on scene. Vehicle total loss.,High,2025-09-29
CLM00582,"Bird damage to paint on hood on 04/02/2025. 2021 Tesla Model 3. Etching visible, needs touch-up.",Low,2025-04-02
CLM00583,"Backed into pole in parking lot on 62 days ago at Cambridge Mall. 2021 Volvo XC90 has dent in hood. My fault, estimated repair cost $3,500.",Medium,2025-08-04
CLM00584,Side-swiped on highway near Newton on 11/09/2024. 2022 BMW X5 has damage to hood and headlight. Other driver cited for unsafe lane change.,Medium,2024-11-09
CLM00585,Broken headlight discovered on 10/16/2024 at Boston Parking Garage. Likely vandalism while parked. 2022 BMW X5.,Low,2024-10-16
CLM00586,Broken side mirror discovered on 315 days ago at Lowell Plaza. Likely vandalism while parked. 2020 GMC Sierra.,Low,2024-11-24
CLM00587,Broken rear bumper discovered on 02/04/2025 at Quincy Parking Garage. Likely vandalism while parked. 2020 Kia Sorento.,Low,2025-02-04
CLM00588,"Minor bumper contact in parking garage on April 27, 2025. 2018 Ford F-150. Both parties exchanged information.",Low,2025-04-27
CLM00589,Broken side mirror discovered on 134 days ago at Springfield Shopping Center. Likely vandalism while parked. 2019 Honda Accord.,Low,2025-05-24
CLM00590,Shopping cart dent on passenger side at Hartford shopping center on 08/18/2025. 2018 Dodge Ram. Superficial damage only.,Low,2025-08-18
CLM00591,Minor bumper contact in parking garage on 119 days ago. 2021 Volkswagen Jetta. Both parties exchanged information.,Low,2025-06-08
CLM00592,Windshield chip from road debris on 87 days ago while driving on Pine Road. 2020 Lexus RX. Small chip needs repair before it spreads.,Low,2025-07-10
CLM00593,Minor collision at stoplight on 40 days ago. 2020 Subaru Outback bumped from behind. Damage to windshield.,Medium,2025-08-26
CLM00594,Minor scrape on passenger side while parking on 07/31/2025 at Cambridge Mall. 2018 Jeep Wrangler. Paint transfer visible.,Low,2025-07-31
CLM00595,Vehicle damaged by shopping cart blown by wind on 12/01/2024. 2020 Toyota Camry has dents on fender. Security footage available.,Medium,2024-12-01
CLM00596,"Fender bender on July 27, 2025 at Maple Drive in Somerville. 2020 Kia Sorento damage to driver side door. Both drivers remained at scene.",Medium,2025-07-27
CLM00597,"Backed into pole in parking lot on 04/14/2025 at Newton Plaza. 2019 Honda Accord has dent in driver side door. My fault, estimated repair cost $3,500.",Medium,2025-04-14
CLM00598,Windshield chip from road debris on 09/06/2025 while driving on Highland Ave. 2020 GMC Sierra. Small chip needs repair before it spreads.,Low,2025-09-06
CLM00599,Small scratch along side mirror noticed on 125 days ago. Unknown cause. 2021 Volvo XC90 parked at Quincy Plaza.,Low,2025-06-02
CLM00600,"Backed into pole in parking lot on September 03, 2025 at Waltham Mall. 2020 Lexus RX has dent in tail light. My fault, estimated repair cost $3,500.",Medium,2025-09-03
CLM00601,"Fender bender on December 18, 2024 at Maple Drive in Cambridge. 2019 Honda Accord damage to fender. Both drivers remained at scene.",Medium,2024-12-18
CLM00602,"Tire damage from pothole on Cedar Lane on November 16, 2024. 2018 Jeep Wrangler. Tire needs replacement.",Low,2024-11-16
CLM00603,Minor scrape on passenger side while parking on 09/18/2025 at Cambridge Mall. 2020 Kia Sorento. Paint transfer visible.,Low,2025-09-18
CLM00604,"Minor parking lot incident on December 22, 2024. Small scratch on rear bumper of my 2018 Ford F-150. No injuries. Other party left contact information.",Low,2024-12-22
CLM00605,"Fender bender on July 02, 2025 at Oak Ave in Springfield. 2021 Volvo XC90 damage to windshield. Both drivers remained at scene.",Medium,2025-07-02
CLM00606,Side-swiped on highway near Quincy on 08/05/2025. 2020 Chevrolet Silverado has damage to front bumper and trunk. Other driver cited for unsafe lane change.,Medium,2025-08-05
CLM00607,"Minor bumper contact in parking garage on December 02, 2024. 2018 Dodge Ram. Both parties exchanged information.",Low,2024-12-02
CLM00608,Small dent from hail storm on 02/20/2025. 2021 Volkswagen Jetta parked at Waltham Shopping Center. hood affected.,Low,2025-02-20
CLM00609,Collision with deer on Hill Ave near Providence on 87 days ago. 2020 Subaru Outback has front-end damage including hood and passenger side. Police report available.,Medium,2025-07-10
CLM00610,Rear-ended at intersection of Cedar Lane and Summer St in Cambridge on 187 days ago. My 2019 Audi A4 sustained moderate damage to hood. Police report filed.,Medium,2025-04-01
CLM00611,"Broken quarter panel discovered on February 24, 2025 at Somerville Plaza. Likely vandalism while parked. 2020 Lexus RX.",Low,2025-02-24
CLM00612,"Collision with deer on Pine Road near Malden on April 04, 2025. 2021 Tesla Model 3 has front-end damage including windshield and passenger side. Police report available.",Medium,2025-04-04
CLM00613,Minor bumper contact in parking garage on 44 days ago. 2021 Mazda CX-5. Both parties exchanged information.,Low,2025-08-22
CLM00614,Rear-ended at intersection of Union Street and Spring St in Malden on 05/23/2025. My 2019 Audi A4 sustained moderate damage to rear bumper. Police report filed.,Medium,2025-05-23
CLM00615,Small dent from hail storm on 22 days ago. 2020 Toyota Camry parked at Cambridge Mall. headlight affected.,Low,2025-09-13
CLM00616,Minor parking lot incident on 08/06/2025. Small scratch on headlight of my 2022 BMW X5. No injuries. Other party left contact information.,Low,2025-08-06
CLM00617,Rear-ended at intersection of Oak Ave and Lake Street in Worcester on 01/27/2025. My 2018 Dodge Ram sustained moderate damage to hood. Police report filed.,Medium,2025-01-27
CLM00618,"Backed into pole in parking lot on November 26, 2024 at Providence Plaza. 2019 Hyundai Elantra has dent in front bumper. My fault, estimated repair cost $3,500.",Medium,2024-11-26
CLM00619,Hit by opening car door on 01/12/2025 at Providence Shopping Center. Damage to trunk of my 2020 Subaru Outback. Other party admitted fault.,Medium,2025-01-12
CLM00620,Minor parking lot incident on 38 days ago. Small scratch on rear bumper of my 2021 Volvo XC90. No injuries. Other party left contact information.,Low,2025-08-28
CLM00621,Windshield chip from road debris on 166 days ago while driving on Pine Road. 2018 Dodge Ram. Small chip needs repair before it spreads.,Low,2025-04-22
CLM00622,Windshield chip from road debris on 12/14/2024 while driving on River Road. 2019 Audi A4. Small chip needs repair before it spreads.,Low,2024-12-14
CLM00623,Tire damage from pothole on Maple Drive on 03/26/2025. 2022 Acura MDX. Tire needs replacement.,Low,2025-03-26
CLM00624,Total loss - 2019 Audi A4 completely submerged during flooding on Park Ave near Cambridge on 05/02/2025. Water reached dashboard level. Engine and interior destroyed. Vehicle not drivable. Towing required.,High,2025-05-02
CLM00625,"URGENT: House fire at 5898 Pine Road, Medford on 363 days ago. Kitchen completely destroyed. Smoke and fire damage throughout first floor. Estimated damage $50,000. Fire department report available. Family displaced.",High,2024-10-07
CLM00626,Small dent from hail storm on 09/27/2025. 2019 Audi A4 parked at Waltham Shopping Center. rear bumper affected.,Low,2025-09-27
CLM00627,"Minor bumper contact in parking garage on November 22, 2024. 2022 Mercedes-Benz C-Class. Both parties exchanged information.",Low,2024-11-22
CLM00628,"Minor collision at stoplight on November 20, 2024. 2020 Chevrolet Silverado bumped from behind. Damage to front bumper.",Medium,2024-11-20
CLM00629,"Tire damage from pothole on Cedar Lane on June 11, 2025. 2021 Volvo XC90. Tire needs replacement.",Low,2025-06-11
CLM00630,"Backed into pole in parking lot on October 13, 2024 at Providence Plaza. 2019 Honda Accord has dent in side mirror. My fault, estimated repair cost $3,500.",Medium,2024-10-13
CLM00631,Minor collision at stoplight on 101 days ago. 2022 BMW X5 bumped from behind. Damage to windshield.,Medium,2025-06-26
CLM00632,Shopping cart dent on fender at Malden shopping center on 296 days ago. 2018 Jeep Wrangler. Superficial damage only.,Low,2024-12-13
CLM00633,Fender bender on 9 days ago at Pleasant St in Medford. 2022 Mercedes-Benz C-Class damage to windshield. Both drivers remained at scene.,Medium,2025-09-26
CLM00634,Rear-ended at intersection of Spring St and River Road in Boston on 01/14/2025. My 2019 Nissan Altima sustained moderate damage to trunk. Police report filed.,Medium,2025-01-14
CLM00635,Head-on collision on Main St near Waltham on 09/29/2025. 2019 Nissan Altima sustained catastrophic front-end damage. Engine likely destroyed. Airbags deployed. Emergency services on scene. Vehicle total loss.,High,2025-09-29
CLM00636,"Tree fell on 2019 Infiniti Q50 during severe storm on May 11, 2025 at 6563 Highland Ave, Medford. Roof crushed, all windows broken. Vehicle not drivable. Major structural damage. Storm damage claim.",High,2025-05-11
CLM00637,"Backed into pole in parking lot on 364 days ago at Cambridge Shopping Center. 2022 BMW X5 has dent in rear bumper. My fault, estimated repair cost $3,500.",Medium,2024-10-06
CLM00638,"Head-on collision on School Road near Medford on October 25, 2024. 2019 Infiniti Q50 sustained catastrophic front-end damage. Engine likely destroyed. Airbags deployed. Emergency services on scene. Vehicle total loss.",High,2024-10-25
CLM00639,"Devastating hail storm on 288 days ago damaged 2021 Tesla Model 3 and property. Multiple dents across hood, roof, and trunk. Windows cracked. Vehicle requires extensive repairs. Storm damage assessment needed.",High,2024-12-21
CLM00640,"My 2020 GMC Sierra was struck by drunk driver on 213 days ago at Lowell Shopping Center. Extensive damage to fender, quarter panel, and frame. Police arrested other driver at scene. Vehicle likely totaled. Injuries sustained.",High,2025-03-06
CLM00641,Windshield chip from road debris on 03/14/2025 while driving on Church St. 2019 Infiniti Q50. Small chip needs repair before it spreads.,Low,2025-03-14
CLM00642,Tire damage from pothole on Lake Street on 88 days ago. 2020 Kia Sorento. Tire needs replacement.,Low,2025-07-09
CLM00643,"Collision with deer on Elm Street near Boston on November 07, 2024. 2019 Audi A4 has front-end damage including passenger side and passenger side. Police report available.",Medium,2024-11-07
CLM00644,Minor bumper contact in parking garage on 230 days ago. 2019 Honda Accord. Both parties exchanged information.,Low,2025-02-17
CLM00645,Minor bumper contact in parking garage on 3 days ago. 2019 Hyundai Elantra. Both parties exchanged information.,Low,2025-10-02
CLM00646,"Minor bumper contact in parking garage on January 23, 2025. 2019 Honda Accord. Both parties exchanged information.",Low,2025-01-23
CLM00647,Small dent from hail storm on 254 days ago. 2018 Ford F-150 parked at Worcester Shopping Center. front bumper affected.,Low,2025-01-24
CLM00648,Rear-ended at intersection of Church St and Union Street in Lynn on 120 days ago. My 2022 Acura MDX sustained moderate damage to side mirror. Police report filed.,Medium,2025-06-07
CLM00649,Shopping cart dent on windshield at Brookline shopping center on 321 days ago. 2022 BMW X5. Superficial damage only.,Low,2024-11-18
CLM00650,Vehicle damaged by shopping cart blown by wind on 04/28/2025. 2019 Honda Accord has dents on front bumper. Security footage available.,Medium,2025-04-28
CLM00651,"Minor scrape on quarter panel while parking on August 08, 2025 at Quincy Mall. 2020 Toyota Camry. Paint transfer visible.",Low,2025-08-08
CLM00652,Hit by opening car door on 155 days ago at Lynn Shopping Center. Damage to quarter panel of my 2020 Kia Sorento. Other party admitted fault.,Medium,2025-05-03
CLM00653,Broken headlight discovered on 07/14/2025 at Boston Mall. Likely vandalism while parked. 2019 Hyundai Elantra.,Low,2025-07-14
CLM00654,"Bird damage to paint on hood on 01/13/2025. 2022 Mercedes-Benz C-Class. Etching visible, needs touch-up.",Low,2025-01-13
CLM00655,"Tire damage from pothole on Washington Blvd on April 27, 2025. 2021 Mazda CX-5. Tire needs replacement.",Low,2025-04-27
CLM00656,"Bird damage to paint on hood on April 16, 2025. 2022 Acura MDX. Etching visible, needs touch-up.",Low,2025-04-16
CLM00657,"Small scratch along rear bumper noticed on April 23, 2025. Unknown cause. 2018 Dodge Ram parked at Cambridge Plaza.",Low,2025-04-23
CLM00658,Minor parking lot incident on 318 days ago. Small scratch on driver side door of my 2020 GMC Sierra. No injuries. Other party left contact information.,Low,2024-11-21
CLM00659,"Hit and run while parked on September 22, 2025 at Somerville Parking Garage. 2022 BMW X5 has significant damage to hood. Witnesses provided partial plate number.",Medium,2025-09-22
CLM00660,Small dent from hail storm on 02/24/2025. 2020 Kia Sorento parked at Quincy Shopping Center. front bumper affected.,Low,2025-02-24
CLM00661,"Devastating hail storm on 10/25/2024 damaged 2021 Volvo XC90 and property. Multiple dents across hood, roof, and trunk. Windows cracked. Vehicle requires extensive repairs. Storm damage assessment needed.",High,2024-10-25
CLM00662,"Minor bumper contact in parking garage on February 14, 2025. 2020 Lexus RX. Both parties exchanged information.",Low,2025-02-14
CLM00663,Minor bumper contact in parking garage on 206 days ago. 2019 Hyundai Elantra. Both parties exchanged information.,Low,2025-03-13
CLM00664,Hit by opening car door on 51 days ago at Cambridge Plaza. Damage to rear bumper of my 2018 Dodge Ram. Other party admitted fault.,Medium,2025-08-15
CLM00665,Vehicle struck by falling branch during storm on 10/24/2024. 2019 Nissan Altima has damage to hood and windshield. Tree maintenance company notified.,Medium,2024-10-24
CLM00666,"Windshield chip from road debris on October 11, 2024 while driving on School Road. 2020 Lexus RX. Small chip needs repair before it spreads.",Low,2024-10-11
CLM00667,Side-swiped on highway near Waltham on 159 days ago. 2022 Mercedes-Benz C-Class has damage to passenger side and passenger side. Other driver cited for unsafe lane change.,Medium,2025-04-29
CLM00668,Rear-ended at intersection of Washington Blvd and Main St in Providence on 227 days ago. My 2019 Infiniti Q50 sustained moderate damage to tail light. Police report filed.,Medium,2025-02-20
CLM00669,"My 2019 Hyundai Elantra was struck by drunk driver on 06/01/2025 at Medford Plaza. Extensive damage to driver side door, tail light, and frame. Police arrested other driver at scene. Vehicle likely totaled. Injuries sustained.",High,2025-06-01
CLM00670,Minor bumper contact in parking garage on 29 days ago. 2020 GMC Sierra. Both parties exchanged information.,Low,2025-09-06
CLM00671,Minor parking lot incident on 07/18/2025. Small scratch on tail light of my 2021 Volkswagen Jetta. No injuries. Other party left contact information.,Low,2025-07-18
CLM00672,"Windshield chip from road debris on December 31, 2024 while driving on Pine Road. 2019 Honda Accord. Small chip needs repair before it spreads.",Low,2024-12-31
CLM00673,"Tree fell on 2022 Mercedes-Benz C-Class during severe storm on 02/14/2025 at 8567 Main St, Malden. Roof crushed, all windows broken. Vehicle not drivable. Major structural damage. Storm damage claim.",High,2025-02-14
CLM00674,Minor scrape on passenger side while parking on 12/30/2024 at Hartford Plaza. 2021 Volkswagen Jetta. Paint transfer visible.,Low,2024-12-30
CLM00675,"Bird damage to paint on hood on July 28, 2025. 2021 Mazda CX-5. Etching visible, needs touch-up.",Low,2025-07-28
CLM00676,"Bird damage to paint on hood on 298 days ago. 2018 Dodge Ram. Etching visible, needs touch-up.",Low,2024-12-11
CLM00677,"Minor parking lot incident on January 16, 2025. Small scratch on rear bumper of my 2019 Infiniti Q50. No injuries. Other party left contact information.",Low,2025-01-16
CLM00678,"Bird damage to paint on hood on February 18, 2025. 2021 Volvo XC90. Etching visible, needs touch-up.",Low,2025-02-18
CLM00679,Vehicle struck by falling branch during storm on 305 days ago. 2022 Acura MDX has damage to hood and windshield. Tree maintenance company notified.,Medium,2024-12-04
CLM00680,Minor scrape on quarter panel while parking on 200 days ago at Cambridge Shopping Center. 2020 Kia Sorento. Paint transfer visible.,Low,2025-03-19
CLM00681,Tire damage from pothole on River Road on 88 days ago. 2022 Mercedes-Benz C-Class. Tire needs replacement.,Low,2025-07-09
CLM00682,"URGENT: Major collision on December 04, 2024 at Spring St and Summer St in Springfield. My 2019 Hyundai Elantra was hit by driver who ran red light. Extensive damage to hood, driver side door, and fender. Airbags deployed. Multiple injuries. Police and ambulance responded. Need immediate assistance.",High,2024-12-04
CLM00683,Minor collision at stoplight on 09/08/2025. 2021 Volvo XC90 bumped from behind. Damage to tail light.,Medium,2025-09-08
CLM00684,Vehicle damaged by shopping cart blown by wind on 216 days ago. 2020 GMC Sierra has dents on hood. Security footage available.,Medium,2025-03-03
CLM00685,Hit and run while parked on 180 days ago at Brookline Parking Garage. 2019 Nissan Altima has significant damage to headlight. Witnesses provided partial plate number.,Medium,2025-04-08
CLM00686,Hit by opening car door on 79 days ago at Lynn Shopping Center. Damage to rear bumper of my 2019 Honda Accord. Other party admitted fault.,Medium,2025-07-18
CLM00687,"Tire damage from pothole on Pine Road on January 28, 2025. 2021 Volkswagen Jetta. Tire needs replacement.",Low,2025-01-28
CLM00688,"URGENT: Major collision on 10/31/2024 at Elm Street and Forest Drive in Lynn. My 2020 Chevrolet Silverado was hit by driver who ran red light. Extensive damage to tail light, headlight, and hood. Airbags deployed. Multiple injuries. Police and ambulance responded. Need immediate assistance.",High,2024-10-31
CLM00689,"Rear-ended at intersection of School Road and Spring St in Brookline on December 29, 2024. My 2020 Lexus RX sustained moderate damage to rear bumper. Police report filed.",Medium,2024-12-29
CLM00690,Small dent from hail storm on 09/06/2025. 2022 BMW X5 parked at Newton Plaza. driver side door affected.,Low,2025-09-06
CLM00691,Minor scrape on hood while parking on 05/20/2025 at Newton Plaza. 2019 Audi A4. Paint transfer visible.,Low,2025-05-20
CLM00692,Minor bumper contact in parking garage on 141 days ago. 2019 Honda Accord. Both parties exchanged information.,Low,2025-05-17
CLM00693,"Small scratch along quarter panel noticed on December 11, 2024. Unknown cause. 2019 Honda Accord parked at Quincy Parking Garage.",Low,2024-12-11
CLM00694,Collision with deer on Highland Ave near Lowell on 291 days ago. 2018 Jeep Wrangler has front-end damage including driver side door and rear bumper. Police report available.,Medium,2024-12-18
CLM00695,Broken tail light discovered on 205 days ago at Waltham Mall. Likely vandalism while parked. 2018 Dodge Ram.,Low,2025-03-14
CLM00696,"Side-swiped on highway near Newton on December 05, 2024. 2019 Audi A4 has damage to rear bumper and fender. Other driver cited for unsafe lane change.",Medium,2024-12-05
CLM00697,Minor scrape on tail light while parking on 01/04/2025 at Somerville Parking Garage. 2021 Volvo XC90. Paint transfer visible.,Low,2025-01-04
CLM00698,"Broken driver side door discovered on January 04, 2025 at Hartford Parking Garage. Likely vandalism while parked. 2020 Kia Sorento.",Low,2025-01-04
CLM00699,"Shopping cart dent on headlight at Newton shopping center on November 30, 2024. 2019 Hyundai Elantra. Superficial damage only.",Low,2024-11-30
CLM00700,Fender bender on 11/08/2024 at Cedar Lane in Quincy. 2021 Volkswagen Jetta damage to hood. Both drivers remained at scene.,Medium,2024-11-08
CLM00701,Small dent from hail storm on 189 days ago. 2022 Mercedes-Benz C-Class parked at Somerville Plaza. quarter panel affected.,Low,2025-03-30
CLM00702,Shopping cart dent on headlight at Providence shopping center on 285 days ago. 2020 GMC Sierra. Superficial damage only.,Low,2024-12-24
CLM00703,Vehicle struck by falling branch during storm on 7 days ago. 2018 Jeep Wrangler has damage to driver side door and windshield. Tree maintenance company notified.,Medium,2025-09-28
CLM00704,"Tire damage from pothole on Summer St on December 21, 2024. 2018 Jeep Wrangler. Tire needs replacement.",Low,2024-12-21
CLM00705,Rear-ended at intersection of Lake Street and Highland Ave in Quincy on 77 days ago. My 2020 Toyota Camry sustained moderate damage to rear bumper. Police report filed.,Medium,2025-07-20
CLM00706,"Broken hood discovered on November 17, 2024 at Waltham Mall. Likely vandalism while parked. 2019 Hyundai Elantra.",Low,2024-11-17
CLM00707,"Shopping cart dent on windshield at Worcester shopping center on February 25, 2025. 2019 Nissan Altima. Superficial damage only.",Low,2025-02-25
CLM00708,Minor bumper contact in parking garage on 01/30/2025. 2021 Mazda CX-5. Both parties exchanged information.,Low,2025-01-30
CLM00709,Minor parking lot incident on 03/04/2025. Small scratch on headlight of my 2022 Mercedes-Benz C-Class. No injuries. Other party left contact information.,Low,2025-03-04
CLM00710,"Minor parking lot incident on January 24, 2025. Small scratch on side mirror of my 2020 Subaru Outback. No injuries. Other party left contact information.",Low,2025-01-24
CLM00711,Small scratch along trunk noticed on 09/16/2025. Unknown cause. 2018 Dodge Ram parked at Boston Plaza.,Low,2025-09-16
CLM00712,"Small scratch along headlight noticed on August 21, 2025. Unknown cause. 2020 Toyota Camry parked at Quincy Plaza.",Low,2025-08-21
CLM00713,Broken passenger side discovered on 189 days ago at Lynn Plaza. Likely vandalism while parked. 2020 Kia Sorento.,Low,2025-03-30
CLM00714,"Small dent from hail storm on February 22, 2025. 2020 Toyota Camry parked at Somerville Shopping Center. driver side door affected.",Low,2025-02-22
CLM00715,Windshield chip from road debris on 153 days ago while driving on Hill Ave. 2019 Nissan Altima. Small chip needs repair before it spreads.,Low,2025-05-05
CLM00716,"Bird damage to paint on hood on 166 days ago. 2019 Nissan Altima. Etching visible, needs touch-up.",Low,2025-04-22
CLM00717,Minor parking lot incident on 12/21/2024. Small scratch on windshield of my 2020 GMC Sierra. No injuries. Other party left contact information.,Low,2024-12-21
CLM00718,Broken rear bumper discovered on 04/15/2025 at Providence Mall. Likely vandalism while parked. 2019 Audi A4.,Low,2025-04-15
CLM00719,Hit by opening car door on 239 days ago at Boston Plaza. Damage to tail light of my 2020 Kia Sorento. Other party admitted fault.,Medium,2025-02-08
CLM00720,Hit and run while parked on 194 days ago at Lowell Parking Garage. 2019 Honda Accord has significant damage to headlight. Witnesses provided partial plate number.,Medium,2025-03-25
CLM00721,"Vehicle struck by falling branch during storm on May 18, 2025. 2021 Mazda CX-5 has damage to side mirror and windshield. Tree maintenance company notified.",Medium,2025-05-18
CLM00722,Broken trunk discovered on 230 days ago at Lowell Plaza. Likely vandalism while parked. 2018 Jeep Wrangler.,Low,2025-02-17
CLM00723,"Bird damage to paint on hood on 07/30/2025. 2019 Honda Accord. Etching visible, needs touch-up.",Low,2025-07-30
CLM00724,Tire damage from pothole on Pine Road on 290 days ago. 2021 Tesla Model 3. Tire needs replacement.,Low,2024-12-19
CLM00725,Tire damage from pothole on River Road on 69 days ago. 2022 Acura MDX. Tire needs replacement.,Low,2025-07-28
CLM00726,Hit and run while parked on 05/04/2025 at Worcester Plaza. 2022 Acura MDX has significant damage to hood. Witnesses provided partial plate number.,Medium,2025-05-04
CLM00727,Collision with deer on Summer St near Boston on 41 days ago. 2021 Volkswagen Jetta has front-end damage including trunk and passenger side. Police report available.,Medium,2025-08-25
CLM00728,"Minor bumper contact in parking garage on August 10, 2025. 2021 Tesla Model 3. Both parties exchanged information.",Low,2025-08-10
CLM00729,"Minor scrape on side mirror while parking on June 07, 2025 at Lowell Parking Garage. 2020 Toyota Camry. Paint transfer visible.",Low,2025-06-07
CLM00730,"Windshield chip from road debris on August 27, 2025 while driving on Highland Ave. 2022 Mercedes-Benz C-Class. Small chip needs repair before it spreads.",Low,2025-08-27
CLM00731,Tire damage from pothole on Oak Ave on 07/19/2025. 2020 GMC Sierra. Tire needs replacement.,Low,2025-07-19
CLM00732,"Shopping cart dent on passenger side at Lowell shopping center on November 08, 2024. 2021 Mazda CX-5. Superficial damage only.",Low,2024-11-08
CLM00733,"Vehicle damaged by shopping cart blown by wind on July 14, 2025. 2020 Lexus RX has dents on side mirror. Security footage available.",Medium,2025-07-14
CLM00734,Hit and run while parked on 07/24/2025 at Medford Plaza. 2022 Acura MDX has significant damage to headlight. Witnesses provided partial plate number.,Medium,2025-07-24
CLM00735,"Rear-ended at intersection of Highland Ave and Union Street in Cambridge on September 16, 2025. My 2020 Chevrolet Silverado sustained moderate damage to rear bumper. Police report filed.",Medium,2025-09-16
CLM00736,"URGENT: Major collision on August 07, 2025 at Main St and Highland Ave in Medford. My 2020 GMC Sierra was hit by driver who ran red light. Extensive damage to driver side door, passenger side, and headlight. Airbags deployed. Multiple injuries. Police and ambulance responded. Need immediate assistance.",High,2025-08-07
CLM00737,"Bird damage to paint on hood on 07/26/2025. 2022 Mercedes-Benz C-Class. Etching visible, needs touch-up.",Low,2025-07-26
CLM00738,"Small scratch along front bumper noticed on March 17, 2025. Unknown cause. 2019 Nissan Altima parked at Lowell Mall.",Low,2025-03-17
CLM00739,Vehicle struck by falling branch during storm on 11/27/2024. 2022 Mercedes-Benz C-Class has damage to fender and windshield. Tree maintenance company notified.,Medium,2024-11-27
CLM00740,"Multi-vehicle pileup on February 15, 2025 on highway near Providence. 2019 Nissan Altima sandwiched between two vehicles. Damage to front and rear including fender, rear bumper, fender. Major traffic incident with police investigation ongoing.",High,2025-02-15
CLM00741,Broken tail light discovered on 233 days ago at Malden Shopping Center. Likely vandalism while parked. 2020 Kia Sorento.,Low,2025-02-14
CLM00742,"Backed into pole in parking lot on 04/13/2025 at Hartford Parking Garage. 2021 Volkswagen Jetta has dent in hood. My fault, estimated repair cost $3,500.",Medium,2025-04-13
CLM00743,"URGENT: Major collision on March 05, 2025 at Park Ave and River Road in Cambridge. My 2019 Honda Accord was hit by driver who ran red light. Extensive damage to tail light, rear bumper, and rear bumper. Airbags deployed. Multiple injuries. Police and ambulance responded. Need immediate assistance.",High,2025-03-05
CLM00744,"Total loss - 2020 GMC Sierra completely submerged during flooding on Pine Road near Newton on March 08, 2025. Water reached dashboard level. Engine and interior destroyed. Vehicle not drivable. Towing required.",High,2025-03-08
CLM00745,"Devastating hail storm on April 03, 2025 damaged 2019 Infiniti Q50 and property. Multiple dents across hood, roof, and trunk. Windows cracked. Vehicle requires extensive repairs. Storm damage assessment needed.",High,2025-04-03
CLM00746,Small scratch along driver side door noticed on 07/16/2025. Unknown cause. 2020 Subaru Outback parked at Medford Parking Garage.,Low,2025-07-16
CLM00747,Vehicle struck by falling branch during storm on 90 days ago. 2021 Volkswagen Jetta has damage to driver side door and windshield. Tree maintenance company notified.,Medium,2025-07-07
CLM00748,Minor scrape on trunk while parking on 44 days ago at Providence Parking Garage. 2019 Audi A4. Paint transfer visible.,Low,2025-08-22
CLM00749,Small scratch along front bumper noticed on 181 days ago. Unknown cause. 2021 Volvo XC90 parked at Lowell Mall.,Low,2025-04-07
CLM00750,"Small dent from hail storm on March 10, 2025. 2020 Toyota Camry parked at Malden Parking Garage. passenger side affected.",Low,2025-03-10
